magasin_id,product_id,category,subcategory,sub_sub_category,product name,price/unity [€/u],price [€],nutri-score,Valeur énergétique [kJ],Valeur énergétique [kCal],Matières grasses [g],Dont acides gras saturés [g],Dont acides gras mono-insaturés [g],Glucides [g],Dont sucres [g],Protéines [g],Fibres alimentaires [g],Sel [g],Sodium [mg]
108,17759,Fruits et légumes,Légumes frais,Légumes de saison,Salade Batavia blonde,1.59,1.59,,,,,,,,,,,,
108,32071,Fruits et légumes,Légumes frais,Légumes de saison,Ail blanc 3 tetes cora le filet,15.32,4.29,,,,,,,,,,,,
108,2335821,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre amandine Cora 2kg,1.5,2.99,,,,,,,,,,,,
108,16028,Fruits et légumes,Légumes frais,Légumes de saison,Cora Oignon rouge 500g,5.98,2.99,,,,,,,,,,,,
108,1139029,Fruits et légumes,Légumes frais,Légumes de saison,Cora échalote traditionnelle longue 500g,6.98,3.49,,,,,,,,,,,,
108,186841,Fruits et légumes,Légumes frais,Légumes de saison,Poireau le kilo,3.99,3.99,,,,,,,,,,,,
108,15933,Fruits et légumes,Légumes frais,Légumes de saison,Cora oignon jaune saucier 500g,5.98,2.99,,,,,,,,,,,,
108,488191,Fruits et légumes,Légumes frais,Légumes de saison,Roquette Cora 125g,10.32,1.29,,,,,,,,,,,,
108,2335824,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre spécial four 2kg,1.65,3.29,,,,,,,,,,,,
108,15871,Fruits et légumes,Légumes frais,Légumes de saison,"Cora pomme de terre spéciales frites 2,5kg",2.2,5.49,,,,,,,,,,,,
108,35866,Fruits et légumes,Légumes frais,Légumes de saison,Endive sachet 4 pièces,1.99,1.99,,,,,,,,,,,,
108,2335827,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre vapeur rouge Cora 2kg,2.15,4.29,,,,,,,,,,,,
108,3053727,Fruits et légumes,Légumes frais,Légumes de saison,Mélange jeunes pousses Cora 125g,10.32,1.29,,,,,,,,,,,,
108,2603097,Fruits et légumes,Légumes frais,Légumes de saison,Oignon jaune bio,2.99,0.36,,,,,,,,,,,,
108,45786,Fruits et légumes,Légumes frais,Légumes de saison,Navet,2.99,0.66,,,,,,,,,,,,
108,25984,Fruits et légumes,Légumes frais,Légumes de saison,Radis rose en botte,1.69,1.69,,,,,,,,,,,,
108,1125565,Fruits et légumes,Légumes frais,Légumes de saison,Carotte bio le kilo,2.69,0.19,,,,,,,,,,,,
108,2602914,Fruits et légumes,Légumes frais,Légumes de saison,Oignon jaune,4.49,0.9,,,,,,,,,,,,
108,1032805,Fruits et légumes,Légumes frais,Légumes de saison,Champignons roses barquette 500g,6.58,3.29,,,,,,,,,,,,
108,73036,Fruits et légumes,Légumes frais,Légumes de saison,Champignon à farcir,4.99,1.3,,,,,,,,,,,,
108,25967,Fruits et légumes,Légumes frais,Légumes de saison,Persil la botte,1.69,1.69,,,,,,,,,,,,
108,17760,Fruits et légumes,Légumes frais,Légumes de saison,Laitue blonde,1.29,1.29,,,,,,,,,,,,
108,66756,Fruits et légumes,Légumes frais,Légumes de saison,Céleri branche,2.49,0.6,,,,,,,,,,,,
108,2602917,Fruits et légumes,Légumes frais,Légumes de saison,Oignon rouge au kilo,4.99,0.95,,,,,,,,,,,,
108,2616927,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre filet 5kg,0.8,3.99,,,,,,,,,,,,
108,2904915,Fruits et légumes,Légumes frais,Légumes de saison,POMME DE TERRE GRENAILLE FILET 1 KG,3.49,3.49,,,,,,,,,,,,
108,2599614,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre conso blanche 1 kg,0.99,0.99,,,,,,,,,,,,
108,25997,Fruits et légumes,Légumes frais,Légumes de saison,Celeri rave la pièce,1.99,1.99,,,,,,,,,,,,
108,25992,Fruits et légumes,Légumes frais,Légumes de saison,Choux fleur,3.99,3.99,,,,,,,,,,,,
108,25991,Fruits et légumes,Légumes frais,Légumes de saison,Chou vert la pièce,4.99,4.99,,,,,,,,,,,,
108,716287,Fruits et légumes,Légumes frais,Légumes de saison,Menthe 30g,66.33,1.99,,,,,,,,,,,,
108,66587,Fruits et légumes,Légumes frais,Légumes de saison,Fenouil,2.99,0.84,,,,,,,,,,,,
108,716293,Fruits et légumes,Légumes frais,Légumes de saison,Ciboulette 30g,66.33,1.99,,,,,,,,,,,,
108,2600532,Fruits et légumes,Légumes frais,Légumes de saison,Echalote longue traditionnelle filet 350g,2.83,0.99,,,,,,,,,,,,
108,2904837,Fruits et légumes,Légumes frais,Légumes de saison,"POMME DE TERRE ""LA GOURMANDE"" PICK UP 1KG",2.89,2.89,,,,,,,,,,,,
108,2566395,Fruits et légumes,Légumes frais,Légumes de saison,Oignon rouge bio le kilo,4.99,0.6,,,,,,,,,,,,
108,18711,Fruits et légumes,Légumes frais,Légumes de saison,Salade scarole la pièce,3.29,3.29,,,,,,,,,,,,
108,2616957,Fruits et légumes,Légumes frais,Légumes de saison,Echalote longue traditionnelle,5.99,0.48,,,,,,,,,,,,
108,2600529,Fruits et légumes,Légumes frais,Légumes de saison,Oignon rouge filet 500g,1.98,0.99,,,,,,,,,,,,
108,1234513,Fruits et légumes,Légumes frais,Légumes de saison,Brocoli 500g,2.98,1.49,,,,,,,,,,,,
108,716284,Fruits et légumes,Légumes frais,Légumes de saison,Basilic botte 30g,66.33,1.99,,,,,,,,,,,,
108,312511,Fruits et légumes,Légumes frais,Légumes de saison,Carotte des sables,2.29,1.15,,,,,,,,,,,,
108,25996,Fruits et légumes,Légumes frais,Légumes de saison,Carotte botte,2.29,2.29,,,,,,,,,,,,
108,2430630,Fruits et légumes,Légumes frais,Légumes de saison,Royal Saveurs ail blanc bio 3 têtes,32.6,4.89,,,,,,,,,,,,
108,25990,Fruits et légumes,Légumes frais,Légumes de saison,Choux rouge,2.49,2.49,,,,,,,,,,,,
108,716290,Fruits et légumes,Légumes frais,Légumes de saison,Coriandre 30g,66.33,1.99,,,,,,,,,,,,
108,66523,Fruits et légumes,Légumes frais,Légumes de saison,Oignon botte,1.89,1.89,,,,,,,,,,,,
108,66187,Fruits et légumes,Légumes frais,Légumes de saison,Haricot vert,4.99,4.99,,,,,,,,,,,,
108,2877210,Fruits et légumes,Légumes frais,Légumes de saison,Betterave rouge label rouge le paquet de 500 g,2.98,1.49,,,,,,,,,,,,
108,90620,Fruits et légumes,Légumes frais,Légumes de saison,Royal saveur échalote traditionnel bio filet 250g,9.96,2.49,,,,,,,,,,,,
108,987082,Fruits et légumes,Légumes frais,Légumes de saison,Panais,2.99,0.57,,,,,,,,,,,,
108,25989,Fruits et légumes,Légumes frais,Légumes de saison,Choux blanc la pièce,2.49,2.49,,,,,,,,,,,,
108,18707,Fruits et légumes,Légumes frais,Légumes de saison,Salade frisée la pièce,5.88,3.29,,,,,,,,,,,,
108,2599605,Fruits et légumes,Légumes frais,Légumes de saison,Pomme de terre conso blanche,0.99,0.99,,,,,,,,,,,,
108,1027645,Fruits et légumes,Légumes frais,Légumes de saison,Topinambour vrac,2.49,0.5,,,,,,,,,,,,
108,716296,Fruits et légumes,Légumes frais,Légumes de saison,Aneth 30g,66.33,1.99,,,,,,,,,,,,
108,2872956,Fruits et légumes,Légumes frais,Légumes de saison,CHAMPIGNONS DE PARIS 200G,4.95,0.99,,,,,,,,,,,,
108,3060645,Fruits et légumes,Légumes frais,Légumes de saison,AVOCAT BIO BQ 2 FRUITS,4.99,4.99,,,,,,,,,,,,
