region_name,category,subcategory,subsubcategory,mean price [€],min price [€],max price [€],A,B,C,D,E,nutri-score null percentage
Grand Est,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Fruits et aromatisés,2.64,0.89,5.29,10.299999999999999,24.2,63.0,2.4,0.0,40.0
Grand Est,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Mousses et liégeois,2.32,1.01,7.03,0.0,0.0,68.8,29.2,2.1,54.0
Grand Est,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourt à boire,2.81,1.0,6.22,19.400000000000002,77.4,3.2,0.0,0.0,24.0
Grand Est,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts chèvre et brebis,2.71,1.62,3.48,14.6,25.0,60.4,0.0,0.0,8.0
Grand Est,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts et desserts Enfants,2.62,1.34,4.76,0.0,69.6,30.4,0.0,0.0,34.0
Grand Est,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Yaourts natures, fromages blancs, skyrs et faisselles",2.57,0.71,7.2,48.699999999999996,31.8,18.8,0.6,0.0,30.0
Grand Est,Surgelés,"Apéritifs, entrées et snacks",Apéritifs,6.01,2.81,12.99,10.0,12.5,12.5,57.49999999999999,7.5,48.0
Grand Est,Surgelés,"Apéritifs, entrées et snacks","Entrées, coquilles, feuilletés, crêpes",5.83,1.25,13.2,0.0,27.3,51.5,12.1,9.1,56.99999999999999
Grand Est,Surgelés,"Apéritifs, entrées et snacks",Snacks et burgers,5.56,3.15,10.15,5.8999999999999995,0.0,41.199999999999996,52.900000000000006,0.0,56.99999999999999
Grand Est,Surgelés,Frites et pommes de terre,Frites,3.35,1.24,7.13,89.8,10.2,0.0,0.0,0.0,11.0
Grand Est,Surgelés,Frites et pommes de terre,Pommes de terre surgelées,3.25,1.22,7.5,43.6,40.0,16.400000000000002,0.0,0.0,25.0
Grand Est,Surgelés,"Glaces, pâtisseries et viennoiseries","Desserts, pâtisseries et viennoiseries",5.17,2.7,9.99,0.0,5.0,25.0,65.0,5.0,57.99999999999999
Grand Est,Surgelés,"Glaces, pâtisseries et viennoiseries",Glaces,4.28,0.99,9.72,1.0,1.0,10.6,64.4,23.1,66.0
Grand Est,Surgelés,Légumes et fruits,Fruits natures et coulis,4.93,2.99,10.99,100.0,0.0,0.0,0.0,0.0,72.0
Grand Est,Surgelés,Légumes et fruits,Herbes et sauces,2.5,1.06,5.2,85.0,0.0,0.0,15.0,0.0,9.0
Grand Est,Surgelés,Légumes et fruits,Légumes,3.31,1.43,8.26,86.8,10.5,2.6,0.0,0.0,22.0
Grand Est,Surgelés,"Pizzas, quiches et tartes",Pizzas,4.86,2.69,10.99,2.8000000000000003,58.3,36.1,2.8000000000000003,0.0,56.99999999999999
Grand Est,Surgelés,"Pizzas, quiches et tartes",Quiches et tartes,5.07,3.05,11.99,0.0,0.0,63.6,36.4,0.0,50.0
Grand Est,Surgelés,Viandes et poissons,"Poissons, mollusques et crustacés",7.08,1.95,12.9,78.4,18.7,2.9000000000000004,0.0,0.0,25.0
Grand Est,Surgelés,Viandes et poissons,Viandes,8.21,3.5,13.18,7.5,25.4,47.8,19.400000000000002,0.0,15.0
Grand Est,Traiteur,Entrées et apéritifs,Apéritifs,3.7,1.14,11.22,20.8,35.4,18.8,14.6,10.4,48.0
Grand Est,Traiteur,Entrées et apéritifs,Entrées chaudes,4.7,1.68,10.89,0.0,0.0,30.0,70.0,0.0,86.0
Grand Est,Traiteur,Entrées et apéritifs,Entrées froides,4.06,1.35,11.2,0.0,40.0,60.0,0.0,0.0,89.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,A base de poisson,5.08,0.59,10.95,64.1,33.300000000000004,2.6,0.0,0.0,81.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,A base de viande,4.78,0.94,10.76,30.0,42.5,27.500000000000004,0.0,0.0,62.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,A base de volaille,4.92,1.5,10.94,25.0,63.9,11.1,0.0,0.0,25.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,Accompagnements,3.7,0.56,10.95,0.0,22.2,55.60000000000001,22.2,0.0,85.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,Box et snacks chauds,3.91,2.37,10.28,13.200000000000001,47.199999999999996,37.7,1.9,0.0,24.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,Plats allégés,4.55,3.65,5.48,66.7,33.300000000000004,0.0,0.0,0.0,0.0
Grand Est,Traiteur,Plats cuisinés et accompagnements,Plats du monde,3.96,1.04,11.35,9.3,30.2,55.800000000000004,4.7,0.0,39.0
Grand Est,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Gnocchis,2.86,1.34,5.52,6.2,43.8,50.0,0.0,0.0,18.0
Grand Est,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Pâtes fraîches,2.85,1.29,5.54,47.4,28.9,23.7,0.0,0.0,52.0
Grand Est,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Raviolis et autres pâtes farcies,3.67,2.06,4.95,18.5,48.1,29.599999999999998,3.6999999999999997,0.0,10.0
Grand Est,Traiteur,Salade familiales,Salade crudités,2.35,0.9,5.95,97.89999999999999,2.1,0.0,0.0,0.0,30.0
Grand Est,Traiteur,Salade familiales,Salades composées,3.09,1.32,9.5,17.1,41.5,26.8,14.6,0.0,38.0
Grand Est,Traiteur,Salade familiales,Taboulé,2.63,0.95,5.49,13.8,86.2,0.0,0.0,0.0,22.0
Grand Est,Traiteur,Snacking,Boissons,1.37,0.2,3.14,40.9,0.0,27.3,4.5,27.3,61.0
Grand Est,Traiteur,Snacking,Box et snacks chauds,3.91,2.37,10.28,17.5,45.6,35.099999999999994,1.7999999999999998,0.0,23.0
Grand Est,Traiteur,Snacking,Desserts,2.86,1.69,4.19,40.0,60.0,0.0,0.0,0.0,55.00000000000001
Grand Est,Traiteur,Snacking,Salades,3.86,0.58,6.02,25.0,67.9,7.1,0.0,0.0,12.0
Grand Est,Traiteur,Snacking,Sandwichs,2.52,1.38,6.19,8.0,42.5,29.9,19.5,0.0,15.0
Grand Est,Traiteur,Traiteur de la mer,Crevettes et fruits de mer,5.25,3.29,9.72,0.0,44.4,55.60000000000001,0.0,0.0,55.00000000000001
Grand Est,Traiteur,Traiteur de la mer,Poissons panés et cuisinés,4.27,2.7,8.24,37.5,37.5,25.0,0.0,0.0,64.0
Grand Est,Traiteur,Traiteur de la mer,Saumons et poissons fumés,5.57,1.82,10.95,0.0,2.0,4.0,94.0,0.0,50.0
Grand Est,Traiteur,Traiteur de la mer,Surimis,3.55,1.53,7.04,0.0,69.6,28.299999999999997,2.1999999999999997,0.0,8.0
Grand Est,Traiteur,Traiteur de la mer,"Tartinables, blinis et œufs de poissons",2.81,1.2,8.65,0.0,19.5,34.1,46.300000000000004,0.0,32.0
Grand Est,"Viandes, charcuterie et poissons",Boucherie,Porc,7.75,0.6,20.0,0.0,0.0,83.3,16.7,0.0,95.0
Grand Est,"Viandes, charcuterie et poissons",Boucherie,Saucisses et brochettes,5.39,1.68,8.95,0.0,0.0,0.0,0.0,100.0,96.0
Grand Est,"Viandes, charcuterie et poissons",Boucherie,Veau,10.87,3.74,19.96,0.0,0.0,0.0,100.0,0.0,98.0
Grand Est,"Viandes, charcuterie et poissons",Boucherie,Viandes hachées et farces,6.78,1.99,15.0,0.0,100.0,0.0,0.0,0.0,95.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,Charcuteries tranchées,3.91,0.99,19.02,0.0,0.0,3.8,58.3,37.9,43.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,Jambons crus,3.13,0.56,7.95,0.0,0.0,0.0,66.7,33.300000000000004,78.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,Jambons cuits,3.33,0.51,7.65,0.0,43.2,39.1,17.299999999999997,0.5,23.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,"Lardons, bacons, dés, poitrines",2.97,1.06,19.35,0.0,2.4,16.7,60.699999999999996,20.200000000000003,26.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,Produits tripiers et abats,4.53,1.2,13.95,0.0,0.0,0.0,100.0,0.0,87.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,"Pâtés, rillettes, terrines et foie gras",3.49,0.92,27.25,0.0,0.0,0.0,51.1,48.9,75.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,"Rôtis, filets et hachés",3.44,1.65,10.36,0.0,54.800000000000004,22.6,22.6,0.0,22.0
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,"Saucisses, knacks, boudins et roulades",3.39,0.27,20.32,0.0,2.3,1.6,60.199999999999996,35.9,56.00000000000001
Grand Est,"Viandes, charcuterie et poissons",Charcuterie,Saucissons secs et chorizos,4.34,0.68,23.73,0.0,0.0,0.0,3.1,96.89999999999999,61.0
Grand Est,"Viandes, charcuterie et poissons",Poissonnerie,Poissons marinés et brochettes,4.55,2.14,8.39,0.0,0.0,0.0,100.0,0.0,90.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Autres,9.12,4.68,14.1,0.0,100.0,0.0,0.0,0.0,89.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Canard et caille,7.27,2.65,24.95,20.0,20.0,20.0,40.0,0.0,85.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Cordons bleus et nuggets,4.45,2.02,14.1,0.0,87.8,12.2,0.0,0.0,10.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Dinde,7.52,2.59,27.08,70.8,12.5,8.3,8.3,0.0,41.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Lapin,11.11,6.85,17.52,75.0,25.0,0.0,0.0,0.0,33.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres","Pintade, poule et coq",7.4,5.21,9.59,0.0,100.0,0.0,0.0,0.0,0.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Poulet,7.96,1.04,27.08,32.4,63.5,4.1000000000000005,0.0,0.0,40.0
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Conserves de légumes,2.4,0.69,6.79,97.7,2.3,0.0,0.0,0.0,27.0
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Conserves de poisson,2.78,0.89,6.99,9.8,45.5,34.599999999999994,8.5,1.6,48.0
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés en conserve et bocaux,3.24,0.49,6.79,34.599999999999994,60.199999999999996,5.2,0.0,0.0,48.0
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés micro-ondable et déshydratés,2.05,0.72,3.95,11.799999999999999,50.7,19.1,18.4,0.0,20.0
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,"Pâtés, terrines, foie gras et conserves de viande",3.09,1.43,6.79,0.0,0.0,0.0,43.8,56.2,63.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Bouillons et aides culinaires,2.35,0.82,6.99,9.1,23.9,55.60000000000001,5.800000000000001,5.800000000000001,21.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Herbes et épices,2.69,0.99,6.41,79.4,4.3999999999999995,10.5,4.8,1.0,42.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Huiles,4.26,1.87,6.98,0.0,0.0,59.3,40.699999999999996,0.0,18.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Ketchup, mayonnaise, moutarde et sauces froides",2.54,0.79,6.17,0.0,0.0,15.6,71.2,13.200000000000001,69.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Olives, cornichons, câpres et légumes marinés",2.95,0.71,6.22,0.0,4.0,93.30000000000001,2.7,0.0,77.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sauces tomate et sauces à cuisiner,2.15,0.64,6.89,52.2,17.299999999999997,18.099999999999998,12.3,0.0,31.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sel et poivre,2.68,0.4,6.01,76.3,3.1,20.599999999999998,0.0,0.0,59.0
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Vinaigres, vinaigrettes et sauces crudités",2.6,0.49,6.99,0.0,21.6,43.2,35.199999999999996,0.0,67.0
Hauts-de-France,Epicerie salée,Pour l'apéritif,Biscuits salés,1.66,0.45,6.39,0.0,2.6,25.2,44.9,27.400000000000002,41.0
Hauts-de-France,Epicerie salée,Pour l'apéritif,"Cacahuètes, pistaches et mélanges",2.88,0.82,6.44,12.5,24.5,50.0,13.0,0.0,5.0
Hauts-de-France,Epicerie salée,Pour l'apéritif,Chips,2.27,0.81,6.49,0.0,6.5,85.0,8.5,0.0,5.0
Hauts-de-France,Epicerie salée,Pour l'apéritif,"Olives, cornichons, câpres et légumes marinés",2.95,0.71,6.22,0.0,4.0,93.30000000000001,2.7,0.0,77.0
Hauts-de-France,Epicerie salée,Pour l'apéritif,Saucisses cocktail,2.93,1.18,5.05,0.0,0.0,0.0,57.099999999999994,42.9,18.0
Hauts-de-France,Epicerie salée,Pour l'apéritif,Tuiles et tortillas,2.24,0.95,6.49,0.0,25.4,55.2,19.400000000000002,0.0,4.0
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs","Blés, semoules et céréales",2.57,0.98,5.17,93.5,3.5000000000000004,2.9000000000000004,0.0,0.0,6.0
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Légumes secs,2.64,1.2,4.99,100.0,0.0,0.0,0.0,0.0,48.0
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Purées,2.56,1.31,4.85,76.3,23.7,0.0,0.0,0.0,7.000000000000001
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Pâtes,1.75,0.91,6.99,98.2,0.6,1.2,0.0,0.0,23.0
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Riz,2.51,0.99,5.87,48.9,46.800000000000004,4.3,0.0,0.0,30.0
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Sauces tomate et sauces à cuisiner,2.15,0.64,6.89,52.2,17.299999999999997,18.099999999999998,12.3,0.0,31.0
Hauts-de-France,Epicerie salée,Saveurs du monde,Asie,2.81,0.59,6.92,5.1,17.4,36.4,29.4,11.700000000000001,37.0
Hauts-de-France,Epicerie salée,Saveurs du monde,Créole,2.55,0.64,6.34,8.6,22.900000000000002,32.9,31.4,4.3,3.0
Hauts-de-France,Epicerie salée,Saveurs du monde,Europe et Méditerrannée,2.85,1.04,6.99,6.800000000000001,8.5,44.1,33.900000000000006,6.800000000000001,77.0
Hauts-de-France,Epicerie salée,Saveurs du monde,Grande-Bretagne et USA,3.81,1.25,6.9,0.0,0.0,50.0,50.0,0.0,85.0
Hauts-de-France,Epicerie salée,Saveurs du monde,Orient,3.11,0.7,6.99,29.2,13.100000000000001,16.2,32.300000000000004,9.2,24.0
Hauts-de-France,Epicerie salée,Saveurs du monde,Tex Mex,3.71,0.99,6.85,11.4,28.799999999999997,43.2,14.399999999999999,2.3,10.0
Hauts-de-France,Epicerie sucrée,Biscuits,Biscuits au chocolat et cookies,2.33,0.85,8.49,0.0,0.0,4.8,40.400000000000006,54.800000000000004,62.0
Hauts-de-France,Epicerie sucrée,Biscuits,Biscuits aux fruits,1.74,0.92,3.28,0.0,0.0,0.0,60.0,40.0,28.999999999999996
Hauts-de-France,Epicerie sucrée,Biscuits,"Biscuits secs, sablés et assortiments",2.19,0.7,8.64,0.8999999999999999,0.0,0.8999999999999999,14.799999999999999,83.5,60.0
Hauts-de-France,Epicerie sucrée,Cafés,Café soluble,4.4,2.05,7.71,0.0,0.0,0.0,51.5,48.5,76.0
Hauts-de-France,Epicerie sucrée,Cafés,Chicorée,4.16,1.44,7.72,48.0,24.0,0.0,0.0,28.000000000000004,38.0
Hauts-de-France,Epicerie sucrée,Cafés,Dosettes et capsules,4.9,1.59,9.05,6.5,26.1,13.0,45.7,8.7,92.0
Hauts-de-France,Epicerie sucrée,Chocolats et confiseries,Bonbons,2.66,0.89,7.5,0.0,11.0,2.1999999999999997,75.8,11.0,83.0
Hauts-de-France,Epicerie sucrée,Chocolats et confiseries,Confiseries de chocolat,4.17,0.9,9.04,0.0,0.0,2.8000000000000003,6.5,90.7,78.0
Hauts-de-France,Epicerie sucrée,Chocolats et confiseries,Tablettes de chocolat,2.81,0.94,6.19,0.0,0.0,0.0,18.7,81.3,70.0
Hauts-de-France,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Gaufres, gaufrettes et crêpes",2.6,0.99,8.29,0.0,0.0,5.3,21.099999999999998,73.7,70.0
Hauts-de-France,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Madeleines, cakes et pâtisseries moelleuses",2.8,0.85,6.99,0.0,0.0,10.5,63.9,25.7,45.0
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Biscottes et biscuits petit déjeuner,2.33,0.89,4.99,14.399999999999999,32.4,28.799999999999997,11.700000000000001,12.6,61.0
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Brioches et pains au lait,2.89,1.41,5.55,0.0,12.8,43.6,43.6,0.0,19.0
Hauts-de-France,Epicerie sucrée,Petit déjeuner,"Confitures, miels et tartinables",3.53,1.1,9.03,6.0,0.0,36.6,54.800000000000004,2.7,48.0
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Céréales et barres,3.23,1.6,7.86,20.1,12.5,46.0,20.4,1.0,20.0
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Pains de mie et précuits,1.96,0.9,3.28,57.99999999999999,37.7,3.1,1.2,0.0,4.0
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Viennoiseries,3.23,1.2,6.05,0.0,2.8000000000000003,42.6,45.4,9.2,45.0
Hauts-de-France,Epicerie sucrée,Thés et boissons chocolatées,Chocolat en poudre et lait concentré,3.01,0.66,6.59,18.9,48.6,12.2,8.1,12.2,56.00000000000001
Hauts-de-France,Epicerie sucrée,Thés et boissons chocolatées,Thés et infusions,3.24,0.92,8.9,0.0,93.8,3.1,0.0,3.1,78.0
Hauts-de-France,Fruits et légumes,Fruits et légumes secs,Fruits secs et graines,4.23,0.67,8.1,28.599999999999998,0.0,0.0,71.39999999999999,0.0,98.0
Hauts-de-France,Fruits et légumes,Fruits et légumes secs,Légumes secs,2.73,1.2,8.09,100.0,0.0,0.0,0.0,0.0,49.0
Hauts-de-France,Fruits et légumes,Légumes frais,Légumes de saison,2.69,0.21,7.99,100.0,0.0,0.0,0.0,0.0,98.0
Hauts-de-France,Fruits et légumes,Légumes frais,"Oignons, ails, échalotes, herbes aromatiques",2.68,0.21,7.99,100.0,0.0,0.0,0.0,0.0,93.0
Hauts-de-France,Fruits et légumes,Prêt à consommer et fraîche découpe,Légumes prêts à l'emploi et purées,3.29,1.04,5.99,94.1,5.8999999999999995,0.0,0.0,0.0,80.0
Hauts-de-France,Fruits et légumes,Prêt à consommer et fraîche découpe,Salades et crudités prêtes à consommer,2.27,0.96,6.76,75.9,0.0,19.8,4.3,0.0,15.0
Hauts-de-France,Fruits et légumes,Prêt à consommer et fraîche découpe,Soupes et purées fraîches,3.58,2.81,5.41,40.699999999999996,40.699999999999996,18.5,0.0,0.0,7.000000000000001
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pains,Pains de mie et précuits,1.96,0.9,3.28,57.9,37.8,3.0,1.2,0.0,4.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pains,"Pains sandwich, burger et wraps",2.51,1.15,5.99,35.4,44.4,13.900000000000002,6.2,0.0,5.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pains,Toast et canapé,2.26,1.11,3.95,0.0,100.0,0.0,0.0,0.0,64.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,Aide à la pâtisserie,2.72,1.85,4.69,25.0,0.0,0.0,0.0,75.0,64.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,"Biscuits, mignardises et confiseries",4.58,1.55,7.5,0.0,0.0,0.0,100.0,0.0,98.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,Crêpes et pancakes,4.35,2.89,6.0,50.0,50.0,0.0,0.0,0.0,85.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,Gâteaux,5.39,1.05,10.5,0.0,0.0,0.0,100.0,0.0,99.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,"Beignets, donuts et muffins",4.32,2.0,5.99,0.0,0.0,80.0,20.0,0.0,79.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Brioches et pains au lait,2.91,1.41,5.55,0.0,12.8,43.6,43.6,0.0,20.0
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Viennoiseries,3.26,1.2,9.5,0.0,2.8000000000000003,42.6,45.4,9.2,45.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Camemberts, coulommiers, bries, crémeux",3.38,1.45,8.69,0.0,0.0,8.9,91.10000000000001,0.0,70.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Chèvres et brebis,3.63,1.25,8.99,0.0,0.0,20.4,79.60000000000001,0.0,61.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Emmental, comté et cantal",4.29,0.95,8.59,0.0,0.0,3.9,77.60000000000001,18.4,82.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages du terroir et de caractère,4.07,1.5,7.6,0.0,0.0,0.0,60.0,40.0,89.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages enfants,3.33,1.78,6.91,0.0,0.0,0.0,100.0,0.0,94.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages végétaux,2.83,2.09,3.19,0.0,0.0,0.0,30.0,70.0,23.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages à tartiner,2.85,1.29,6.06,0.0,0.0,0.0,100.0,0.0,91.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Mozzarella, feta, ricotta, mascarpone",2.79,0.95,5.98,0.0,0.0,38.0,57.99999999999999,4.0,53.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Roqueforts et bleus,3.43,1.58,6.4,0.0,0.0,0.0,14.299999999999999,85.7,93.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages apéritifs et salades,3.2,1.79,5.1,0.0,0.0,0.0,66.7,33.300000000000004,86.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages râpés,2.95,0.96,8.69,0.0,0.0,8.799999999999999,88.2,2.9000000000000004,78.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Fromages sandwich, burger et croque",2.86,0.99,5.92,0.0,0.0,0.0,78.9,21.099999999999998,85.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Mozzarella, feta, ricotta, mascarpone",2.79,0.95,5.98,0.0,0.0,38.0,57.99999999999999,4.0,53.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Raclette, fondue et tartiflette",4.85,2.05,8.55,0.0,0.0,0.0,87.8,12.2,76.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Boissons végétales,2.55,1.29,5.14,31.7,68.30000000000001,0.0,0.0,0.0,25.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Laits et boissons lactées,3.38,0.6,8.68,51.6,48.4,0.0,0.0,0.0,64.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème","Beurres, margarines et autres graisses",3.42,1.24,7.46,0.0,0.0,30.2,34.599999999999994,35.199999999999996,63.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Crèmes fraîches et chantilly,2.7,0.51,6.34,0.0,0.0,0.0,100.0,0.0,82.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Oeufs,3.26,1.22,8.6,100.0,0.0,0.0,0.0,0.0,25.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Charcuterie,3.34,0.6,6.99,0.0,45.300000000000004,35.4,16.7,2.5,27.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Condiments,3.09,0.71,8.37,0.0,0.0,78.0,22.0,0.0,61.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Fromages,4.86,2.05,8.55,0.0,0.0,0.0,88.9,11.1,73.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Allégés et bien-être,2.99,1.24,7.01,59.8,39.800000000000004,0.4,0.0,0.0,17.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Compotes,2.51,1.19,6.39,91.9,4.7,3.4000000000000004,0.0,0.0,7.000000000000001
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Crèmes dessert et petits pots de crème,2.22,0.82,5.15,0.0,11.0,86.6,2.4,0.0,38.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts patissiers et italiens,3.01,1.34,4.76,0.0,0.0,49.1,45.300000000000004,5.7,60.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts végétaux,2.48,1.78,4.57,24.099999999999998,34.5,41.4,0.0,0.0,10.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Flans, crèmes et riz au lait",2.32,0.84,3.77,0.0,0.0,79.7,20.3,0.0,41.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Fruits et aromatisés,2.64,0.89,5.33,10.299999999999999,29.799999999999997,58.099999999999994,1.7999999999999998,0.0,33.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Mousses et liégeois,2.27,0.99,6.63,0.0,0.0,70.1,28.599999999999998,1.3,56.00000000000001
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourt à boire,2.83,1.36,6.4,19.400000000000002,77.2,3.3000000000000003,0.0,0.0,21.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts chèvre et brebis,2.69,1.63,3.52,14.7,26.5,58.8,0.0,0.0,4.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts et desserts Enfants,2.56,1.33,4.17,0.0,63.6,36.4,0.0,0.0,40.0
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Yaourts natures, fromages blancs, skyrs et faisselles",2.62,0.71,7.24,50.6,32.5,16.5,0.4,0.0,27.0
Hauts-de-France,Surgelés,"Apéritifs, entrées et snacks",Apéritifs,4.82,3.15,10.99,0.0,8.7,26.1,65.2,0.0,51.0
