region_name,category,subcategory,subsubcategory,mean price [€],min price [€],max price [€],A,B,C,D,E,nutri-score null percentage
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Autres,9.12,4.68,14.1,0.0,1.0,0.0,0.0,0.0,0.89
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Canard et caille,7.27,2.65,24.95,0.2,0.2,0.2,0.4,0.0,0.85
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Cordons bleus et nuggets,4.45,2.02,14.1,0.0,0.878,0.122,0.0,0.0,0.1
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Dinde,7.52,2.59,27.08,0.708,0.125,0.083,0.083,0.0,0.41
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Lapin,11.11,6.85,17.52,0.75,0.25,0.0,0.0,0.0,0.33
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres","Pintade, poule et coq",7.4,5.21,9.59,0.0,1.0,0.0,0.0,0.0,0.0
Grand Est,"Viandes, charcuterie et poissons","Volaille, gibier, lapin, autres",Poulet,7.96,1.04,27.08,0.324,0.635,0.041,0.0,0.0,0.4
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Conserves de légumes,2.4,0.69,6.79,0.977,0.023,0.0,0.0,0.0,0.27
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Conserves de poisson,2.78,0.89,6.99,0.098,0.455,0.346,0.085,0.016,0.48
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés en conserve et bocaux,3.24,0.49,6.79,0.346,0.602,0.052,0.0,0.0,0.48
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,Plats cuisinés micro-ondable et déshydratés,2.05,0.72,3.95,0.118,0.507,0.191,0.184,0.0,0.2
Hauts-de-France,Epicerie salée,Conserves et plats cuisinés,"Pâtés, terrines, foie gras et conserves de viande",3.09,1.43,6.79,0.0,0.0,0.0,0.438,0.562,0.63
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Bouillons et aides culinaires,2.35,0.82,6.99,0.091,0.239,0.556,0.058,0.058,0.21
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Herbes et épices,2.69,0.99,6.41,0.794,0.044,0.105,0.048,0.01,0.42
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Huiles,4.26,1.87,6.98,0.0,0.0,0.593,0.407,0.0,0.18
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Ketchup, mayonnaise, moutarde et sauces froides",2.54,0.79,6.17,0.0,0.0,0.156,0.712,0.132,0.69
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Olives, cornichons, câpres et légumes marinés",2.95,0.71,6.22,0.0,0.04,0.933,0.027,0.0,0.77
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sauces tomate et sauces à cuisiner,2.15,0.64,6.89,0.522,0.173,0.181,0.123,0.0,0.31
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons",Sel et poivre,2.68,0.4,6.01,0.763,0.031,0.206,0.0,0.0,0.59
Hauts-de-France,Epicerie salée,"Huiles, épices, condiments, sauces, bouillons","Vinaigres, vinaigrettes et sauces crudités",2.6,0.49,6.99,0.0,0.216,0.432,0.352,0.0,0.67
Hauts-de-France,Epicerie salée,Pour l'apéritif,Biscuits salés,1.66,0.45,6.39,0.0,0.026,0.252,0.449,0.274,0.41
Hauts-de-France,Epicerie salée,Pour l'apéritif,"Cacahuètes, pistaches et mélanges",2.88,0.82,6.44,0.125,0.245,0.5,0.13,0.0,0.05
Hauts-de-France,Epicerie salée,Pour l'apéritif,Chips,2.27,0.81,6.49,0.0,0.065,0.85,0.085,0.0,0.05
Hauts-de-France,Epicerie salée,Pour l'apéritif,"Olives, cornichons, câpres et légumes marinés",2.95,0.71,6.22,0.0,0.04,0.933,0.027,0.0,0.77
Hauts-de-France,Epicerie salée,Pour l'apéritif,Saucisses cocktail,2.93,1.18,5.05,0.0,0.0,0.0,0.571,0.429,0.18
Hauts-de-France,Epicerie salée,Pour l'apéritif,Tuiles et tortillas,2.24,0.95,6.49,0.0,0.254,0.552,0.194,0.0,0.04
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs","Blés, semoules et céréales",2.57,0.98,5.17,0.935,0.035,0.029,0.0,0.0,0.06
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Légumes secs,2.64,1.2,4.99,1.0,0.0,0.0,0.0,0.0,0.48
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Purées,2.56,1.31,4.85,0.763,0.237,0.0,0.0,0.0,0.07
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Pâtes,1.75,0.91,6.99,0.982,0.006,0.012,0.0,0.0,0.23
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Riz,2.51,0.99,5.87,0.489,0.468,0.043,0.0,0.0,0.3
Hauts-de-France,Epicerie salée,"Pâtes, riz, purée, légumes secs",Sauces tomate et sauces à cuisiner,2.15,0.64,6.89,0.522,0.173,0.181,0.123,0.0,0.31
Hauts-de-France,Epicerie salée,Saveurs du monde,Asie,2.81,0.59,6.92,0.051,0.174,0.364,0.294,0.117,0.37
Hauts-de-France,Epicerie salée,Saveurs du monde,Créole,2.55,0.64,6.34,0.086,0.229,0.329,0.314,0.043,0.03
Hauts-de-France,Epicerie salée,Saveurs du monde,Europe et Méditerrannée,2.85,1.04,6.99,0.068,0.085,0.441,0.339,0.068,0.77
Hauts-de-France,Epicerie salée,Saveurs du monde,Grande-Bretagne et USA,3.81,1.25,6.9,0.0,0.0,0.5,0.5,0.0,0.85
Hauts-de-France,Epicerie salée,Saveurs du monde,Orient,3.11,0.7,6.99,0.292,0.131,0.162,0.323,0.092,0.24
Hauts-de-France,Epicerie salée,Saveurs du monde,Tex Mex,3.71,0.99,6.85,0.114,0.288,0.432,0.144,0.023,0.1
Hauts-de-France,Epicerie sucrée,Biscuits,Biscuits au chocolat et cookies,2.33,0.85,8.49,0.0,0.0,0.048,0.404,0.548,0.62
Hauts-de-France,Epicerie sucrée,Biscuits,Biscuits aux fruits,1.74,0.92,3.28,0.0,0.0,0.0,0.6,0.4,0.29
Hauts-de-France,Epicerie sucrée,Biscuits,"Biscuits secs, sablés et assortiments",2.19,0.7,8.64,0.009,0.0,0.009,0.148,0.835,0.6
Hauts-de-France,Epicerie sucrée,Cafés,Café soluble,4.4,2.05,7.71,0.0,0.0,0.0,0.515,0.485,0.76
Hauts-de-France,Epicerie sucrée,Cafés,Chicorée,4.16,1.44,7.72,0.48,0.24,0.0,0.0,0.28,0.38
Hauts-de-France,Epicerie sucrée,Cafés,Dosettes et capsules,4.9,1.59,9.05,0.065,0.261,0.13,0.457,0.087,0.92
Hauts-de-France,Epicerie sucrée,Chocolats et confiseries,Bonbons,2.66,0.89,7.5,0.0,0.11,0.022,0.758,0.11,0.83
Hauts-de-France,Epicerie sucrée,Chocolats et confiseries,Confiseries de chocolat,4.17,0.9,9.04,0.0,0.0,0.028,0.065,0.907,0.78
Hauts-de-France,Epicerie sucrée,Chocolats et confiseries,Tablettes de chocolat,2.81,0.94,6.19,0.0,0.0,0.0,0.187,0.813,0.7
Hauts-de-France,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Gaufres, gaufrettes et crêpes",2.6,0.99,8.29,0.0,0.0,0.053,0.211,0.737,0.7
Hauts-de-France,Epicerie sucrée,"Gâteaux moelleux, crêpes et gaufres","Madeleines, cakes et pâtisseries moelleuses",2.8,0.85,6.99,0.0,0.0,0.105,0.639,0.257,0.45
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Biscottes et biscuits petit déjeuner,2.33,0.89,4.99,0.144,0.324,0.288,0.117,0.126,0.61
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Brioches et pains au lait,2.89,1.41,5.55,0.0,0.128,0.436,0.436,0.0,0.19
Hauts-de-France,Epicerie sucrée,Petit déjeuner,"Confitures, miels et tartinables",3.53,1.1,9.03,0.06,0.0,0.366,0.548,0.027,0.48
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Céréales et barres,3.23,1.6,7.86,0.201,0.125,0.46,0.204,0.01,0.2
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Pains de mie et précuits,1.96,0.9,3.28,0.58,0.377,0.031,0.012,0.0,0.04
Hauts-de-France,Epicerie sucrée,Petit déjeuner,Viennoiseries,3.23,1.2,6.05,0.0,0.028,0.426,0.454,0.092,0.45
Hauts-de-France,Epicerie sucrée,Thés et boissons chocolatées,Chocolat en poudre et lait concentré,3.01,0.66,6.59,0.189,0.486,0.122,0.081,0.122,0.56
Hauts-de-France,Epicerie sucrée,Thés et boissons chocolatées,Thés et infusions,3.24,0.92,8.9,0.0,0.938,0.031,0.0,0.031,0.78
Hauts-de-France,Fruits et légumes,Fruits et légumes secs,Fruits secs et graines,4.23,0.67,8.1,0.286,0.0,0.0,0.714,0.0,0.98
Hauts-de-France,Fruits et légumes,Fruits et légumes secs,Légumes secs,2.73,1.2,8.09,1.0,0.0,0.0,0.0,0.0,0.49
Hauts-de-France,Fruits et légumes,Légumes frais,Légumes de saison,2.69,0.21,7.99,1.0,0.0,0.0,0.0,0.0,0.98
Hauts-de-France,Fruits et légumes,Légumes frais,"Oignons, ails, échalotes, herbes aromatiques",2.68,0.21,7.99,1.0,0.0,0.0,0.0,0.0,0.93
Hauts-de-France,Fruits et légumes,Prêt à consommer et fraîche découpe,Légumes prêts à l'emploi et purées,3.29,1.04,5.99,0.941,0.059,0.0,0.0,0.0,0.8
Hauts-de-France,Fruits et légumes,Prêt à consommer et fraîche découpe,Salades et crudités prêtes à consommer,2.27,0.96,6.76,0.759,0.0,0.198,0.043,0.0,0.15
Hauts-de-France,Fruits et légumes,Prêt à consommer et fraîche découpe,Soupes et purées fraîches,3.58,2.81,5.41,0.407,0.407,0.185,0.0,0.0,0.07
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pains,Pains de mie et précuits,1.96,0.9,3.28,0.579,0.378,0.03,0.012,0.0,0.04
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pains,"Pains sandwich, burger et wraps",2.51,1.15,5.99,0.354,0.444,0.139,0.062,0.0,0.05
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pains,Toast et canapé,2.26,1.11,3.95,0.0,1.0,0.0,0.0,0.0,0.64
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,Aide à la pâtisserie,2.72,1.85,4.69,0.25,0.0,0.0,0.0,0.75,0.64
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,"Biscuits, mignardises et confiseries",4.58,1.55,7.5,0.0,0.0,0.0,1.0,0.0,0.98
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,Crêpes et pancakes,4.35,2.89,6.0,0.5,0.5,0.0,0.0,0.0,0.85
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Pâtisseries,Gâteaux,5.39,1.05,10.5,0.0,0.0,0.0,1.0,0.0,0.99
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,"Beignets, donuts et muffins",4.32,2.0,5.99,0.0,0.0,0.8,0.2,0.0,0.79
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Brioches et pains au lait,2.91,1.41,5.55,0.0,0.128,0.436,0.436,0.0,0.2
Hauts-de-France,"Pains, viennoiseries et pâtisseries",Viennoiseries et brioches,Viennoiseries,3.26,1.2,9.5,0.0,0.028,0.426,0.454,0.092,0.45
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Camemberts, coulommiers, bries, crémeux",3.38,1.45,8.69,0.0,0.0,0.089,0.911,0.0,0.7
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Chèvres et brebis,3.63,1.25,8.99,0.0,0.0,0.204,0.796,0.0,0.61
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Emmental, comté et cantal",4.29,0.95,8.59,0.0,0.0,0.039,0.776,0.184,0.82
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages du terroir et de caractère,4.07,1.5,7.6,0.0,0.0,0.0,0.6,0.4,0.89
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages enfants,3.33,1.78,6.91,0.0,0.0,0.0,1.0,0.0,0.94
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages végétaux,2.83,2.09,3.19,0.0,0.0,0.0,0.3,0.7,0.23
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Fromages à tartiner,2.85,1.29,6.06,0.0,0.0,0.0,1.0,0.0,0.91
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,"Mozzarella, feta, ricotta, mascarpone",2.79,0.95,5.98,0.0,0.0,0.38,0.58,0.04,0.53
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Fromages,Roqueforts et bleus,3.43,1.58,6.4,0.0,0.0,0.0,0.143,0.857,0.93
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages apéritifs et salades,3.2,1.79,5.1,0.0,0.0,0.0,0.667,0.333,0.86
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs",Fromages râpés,2.95,0.96,8.69,0.0,0.0,0.088,0.882,0.029,0.78
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Fromages sandwich, burger et croque",2.86,0.99,5.92,0.0,0.0,0.0,0.789,0.211,0.85
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Mozzarella, feta, ricotta, mascarpone",2.79,0.95,5.98,0.0,0.0,0.38,0.58,0.04,0.53
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Fromages râpés, à cuisiner et apéritifs","Raclette, fondue et tartiflette",4.85,2.05,8.55,0.0,0.0,0.0,0.878,0.122,0.76
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Boissons végétales,2.55,1.29,5.14,0.317,0.683,0.0,0.0,0.0,0.25
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Lait et boissons végétales,Laits et boissons lactées,3.38,0.6,8.68,0.516,0.484,0.0,0.0,0.0,0.64
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème","Beurres, margarines et autres graisses",3.42,1.24,7.46,0.0,0.0,0.302,0.346,0.352,0.63
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Crèmes fraîches et chantilly,2.7,0.51,6.34,0.0,0.0,0.0,1.0,0.0,0.82
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Oeufs, beurres et crème",Oeufs,3.26,1.22,8.6,1.0,0.0,0.0,0.0,0.0,0.25
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Charcuterie,3.34,0.6,6.99,0.0,0.453,0.354,0.167,0.025,0.27
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Condiments,3.09,0.71,8.37,0.0,0.0,0.78,0.22,0.0,0.61
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts","Raclette, fondue et tartiflette",Fromages,4.86,2.05,8.55,0.0,0.0,0.0,0.889,0.111,0.73
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Allégés et bien-être,2.99,1.24,7.01,0.598,0.398,0.004,0.0,0.0,0.17
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Compotes,2.51,1.19,6.39,0.919,0.047,0.034,0.0,0.0,0.07
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Crèmes dessert et petits pots de crème,2.22,0.82,5.15,0.0,0.11,0.866,0.024,0.0,0.38
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts patissiers et italiens,3.01,1.34,4.76,0.0,0.0,0.491,0.453,0.057,0.6
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Desserts végétaux,2.48,1.78,4.57,0.241,0.345,0.414,0.0,0.0,0.1
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Flans, crèmes et riz au lait",2.32,0.84,3.77,0.0,0.0,0.797,0.203,0.0,0.41
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Fruits et aromatisés,2.64,0.89,5.33,0.103,0.298,0.581,0.018,0.0,0.33
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Mousses et liégeois,2.27,0.99,6.63,0.0,0.0,0.701,0.286,0.013,0.56
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourt à boire,2.83,1.36,6.4,0.194,0.772,0.033,0.0,0.0,0.21
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts chèvre et brebis,2.69,1.63,3.52,0.147,0.265,0.588,0.0,0.0,0.04
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,Yaourts et desserts Enfants,2.56,1.33,4.17,0.0,0.636,0.364,0.0,0.0,0.4
Hauts-de-France,"Produits laitiers, oeufs, fromages et desserts",Yaourts et desserts,"Yaourts natures, fromages blancs, skyrs et faisselles",2.62,0.71,7.24,0.506,0.325,0.165,0.004,0.0,0.27
Hauts-de-France,Surgelés,"Apéritifs, entrées et snacks",Apéritifs,4.82,3.15,10.99,0.0,0.087,0.261,0.652,0.0,0.51
Hauts-de-France,Surgelés,"Apéritifs, entrées et snacks","Entrées, coquilles, feuilletés, crêpes",5.17,1.25,11.96,0.0,0.32,0.56,0.12,0.0,0.64
Hauts-de-France,Surgelés,"Apéritifs, entrées et snacks",Snacks et burgers,5.3,3.16,10.22,0.094,0.031,0.344,0.531,0.0,0.51
Hauts-de-France,Surgelés,Frites et pommes de terre,Frites,3.51,1.24,7.14,0.873,0.127,0.0,0.0,0.0,0.11
Hauts-de-France,Surgelés,Frites et pommes de terre,Pommes de terre surgelées,2.99,1.2,4.96,0.453,0.391,0.156,0.0,0.0,0.23
Hauts-de-France,Surgelés,"Glaces, pâtisseries et viennoiseries","Desserts, pâtisseries et viennoiseries",5.26,2.3,9.49,0.0,0.0,0.156,0.844,0.0,0.52
Hauts-de-France,Surgelés,"Glaces, pâtisseries et viennoiseries",Glaces,4.27,0.99,10.18,0.0,0.0,0.07,0.649,0.281,0.68
Hauts-de-France,Surgelés,Légumes et fruits,Fruits natures et coulis,5.25,2.99,9.14,1.0,0.0,0.0,0.0,0.0,0.7
Hauts-de-France,Surgelés,Légumes et fruits,Herbes et sauces,2.68,1.99,5.18,0.8,0.0,0.0,0.2,0.0,0.09
Hauts-de-France,Surgelés,Légumes et fruits,Légumes,3.04,1.4,6.45,0.898,0.083,0.019,0.0,0.0,0.2
Hauts-de-France,Surgelés,"Pizzas, quiches et tartes",Pizzas,4.74,2.45,10.99,0.054,0.554,0.375,0.018,0.0,0.61
Hauts-de-France,Surgelés,"Pizzas, quiches et tartes",Quiches et tartes,4.56,2.99,8.9,0.0,0.0,0.567,0.433,0.0,0.5
Hauts-de-France,Surgelés,Viandes et poissons,"Poissons, mollusques et crustacés",6.73,1.95,12.99,0.738,0.228,0.034,0.0,0.0,0.23
Hauts-de-France,Surgelés,Viandes et poissons,Viandes,8.1,3.5,13.11,0.078,0.264,0.481,0.178,0.0,0.19
Hauts-de-France,Traiteur,Entrées et apéritifs,Apéritifs,3.64,1.42,10.99,0.333,0.333,0.242,0.091,0.0,0.57
Hauts-de-France,Traiteur,Entrées et apéritifs,Entrées chaudes,4.96,1.68,9.99,0.0,0.0,0.231,0.769,0.0,0.83
Hauts-de-France,Traiteur,Entrées et apéritifs,Entrées froides,3.95,1.65,10.85,0.111,0.556,0.333,0.0,0.0,0.75
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,A base de poisson,4.77,0.7,10.99,0.537,0.403,0.06,0.0,0.0,0.71
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,A base de viande,4.79,2.18,10.95,0.208,0.5,0.292,0.0,0.0,0.56
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,A base de volaille,4.73,1.5,11.29,0.269,0.615,0.115,0.0,0.0,0.24
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,Accompagnements,4.27,0.4,11.29,0.0,0.545,0.273,0.182,0.0,0.82
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,Box et snacks chauds,4.05,2.32,6.5,0.075,0.528,0.377,0.019,0.0,0.3
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,Plats allégés,4.62,3.66,6.13,0.622,0.378,0.0,0.0,0.0,0.0
Hauts-de-France,Traiteur,Plats cuisinés et accompagnements,Plats du monde,4.44,1.4,10.95,0.09,0.403,0.478,0.03,0.0,0.42
Hauts-de-France,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Gnocchis,2.76,1.31,5.59,0.062,0.458,0.479,0.0,0.0,0.16
Hauts-de-France,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Pâtes fraîches,2.6,1.29,4.84,0.526,0.316,0.158,0.0,0.0,0.38
Hauts-de-France,Traiteur,"Pâtes fraîches, gnocchis et quenelles",Raviolis et autres pâtes farcies,3.54,2.06,6.41,0.167,0.5,0.286,0.048,0.0,0.07
Hauts-de-France,Traiteur,Salade familiales,Salade crudités,2.05,0.88,4.19,0.968,0.032,0.0,0.0,0.0,0.1
Hauts-de-France,Traiteur,Salade familiales,Salades composées,2.68,1.19,5.14,0.111,0.426,0.296,0.167,0.0,0.17
